year,rank,company,revenue ($ millions),profit ($ millions)
1983,51,Sara Lee,6039.3,156.7
1983,52,Nabisco Brands,5871.1,314.7
1983,53,Union Pacific,5818.3,326.8
1983,54,Coastal,5799.4,65.6
1983,55,Johnson & Johnson,5760.9,473.4
1983,56,Lockheed Martin,5613.0,207.3
1983,57,Sperry,5571.4,221.8
1983,58,Raytheon,5513.4,318.8
1983,59,Honeywell,5490.4,272.9
1983,60,Gulf & Western Industries,5486.3,168.6
1983,61,ARMCO,5427.9,-345.1
1983,62,Georgia-Pacific,5402.0,153.0
1983,63,General Mills,5312.1,225.5
1983,64,Bethlehem Steel,5260.3,-1469.6
1983,65,LTV,5194.6,-154.9
1983,66,TRW,5131.9,196.3
1983,67,Continental Group,4979.0,180.2
1983,68,Litton Industries,4941.8,315.0
1983,69,Signal Companies,4935.6,113.2
1983,70,Colgate-Palmolive,4888.0,196.9
1983,71,Ralston Purina,4878.4,69.1
1983,72,McDermott,4843.2,213.4
1983,73,Navistar International,4725.1,-1638.2
1983,74,Alcoa,4647.6,10.8
1983,75,Deere,4608.2,52.9
1983,76,Wyeth,4582.1,560.1
1983,77,Anheuser-Busch,4576.6,287.3
1983,78,Greyhound,4525.6,103.1
1983,79,Texas Instruments,4326.6,144.0
1983,80,Control Data,4292.0,155.1
1983,81,Hewlett-Packard,4254.0,383.0
1983,82,Weyerhaeuser,4186.2,168.9
1983,83,Dresser Industries,4160.6,172.3
1983,84,Borden Chemical,4111.3,165.9
1983,85,Unisys,4095.3,117.6
1983,86,Bendix,4092.1,132.8
1983,87,Bestfoods,4091.5,231.6
1983,88,Charter,4063.6,35.3
1983,89,American Can,4063.4,-132.9
1983,90,Fortune Brands,4025.8,381.2
1983,91,International Paper,4015.2,171.8
1983,92,Warner Communications,3990.0,257.8
1983,93,Chiquita Brands Intl.,3972.5,2.8
1983,94,Whitman,3925.5,47.6
1983,95,Digital Equipment,3880.8,417.2
1983,96,Firestone Tire & Rubber,3869.0,6.0
1983,97,Agway,3833.0,N.A.
1983,98,Motorola,3785.8,178.0
1983,99,Kerr-McGee,3777.2,209.8
1983,100,Land O'Lakes,3770.1,N.A.
1983,101,Champion International,3737.4,39.6
1983,102,Archer Daniels Midland,3713.0,155.0
1983,103,H.J. Heinz,3688.5,192.8
1983,104,Bristol-Myers Squibb,3599.9,348.7
1983,105,Combustion Engineering,3569.8,183.4
1983,106,Time Warner,3564.3,153.1
1983,107,Owens-Illinois,3552.9,90.7
1983,108,Martin Marietta,3526.5,91.6
1983,109,NCR,3526.2,234.4
1983,110,Emerson Electric,3502.3,300.1
1983,111,FMC,3498.8,152.4
1983,112,Tosco,3466.0,132.4
1983,113,American Cyanamid,3453.7,132.1
1983,114,Pfizer,3453.6,332.8
1983,115,Pillsbury,3385.1,136.3
1983,116,Carnation,3382.2,183.4
1983,117,Esmark,3303.2,107.6
1983,118,PPG Industries,3295.5,155.1
1983,119,Warner-Lambert,3246.0,175.0
1983,120,BorgWarner,3195.3,167.4
1983,121,Maxus Energy,3177.4,185.1
1983,122,North American Philips,3168.1,73.6
1983,123,Penn Central,3165.4,131.5
1983,124,Norton Simon,3068.8,107.7
1983,125,Merck,3063.0,415.1
1983,126,Celanese,3062.0,-34.0
1983,127,National Intergroup,3044.2,-462.8
1983,128,Goodrich,3005.3,-32.8
1983,129,Avon Products,3000.8,196.6
1983,130,Reynolds Metals,2980.9,7.7
1983,131,US Pharmaceuticals,2968.7,455.2
1983,132,Eli Lilly,2962.7,411.8
1983,133,Crown Zellerbach,2947.4,-112.2
1983,134,Kimberly-Clark,2946.1,197.4
1983,135,Campbell Soup,2944.8,149.6
1983,136,Textron,2936.0,84.4
1983,137,OfficeMax,2912.4,7.2
1983,138,Kaisertech,2911.5,-115.0
1983,139,American Motors,2878.4,-153.5
1983,140,Burlington Industries Equity,2876.2,52.5
1983,141,Teledyne,2863.8,260.8
1983,142,Sunbeam/Oster,2856.7,47.3
1983,143,Ryerson Tull,2807.6,-118.8
1983,144,Ingersoll-Rand,2774.7,52.3
1983,145,Republic Steel,2738.2,-239.2
1983,146,Quaker Oats,2711.9,96.9
1983,147,Eaton,2694.2,-189.6
1983,148,Furniture Brands Intl.,2673.8,118.6
1983,149,Mead,2666.5,-85.8
1983,150,Kidde,2655.3,84.2
1983,151,Murphy Oil,2602.5,157.8
1983,152,Abbott Laboratories,2602.4,289.1
1983,153,Levi Strauss,2572.2,126.6
1983,154,St. Regis,2555.9,45.0
1983,155,Singer,2553.3,-2.9
1983,156,Baker Hughes,2535.1,248.6
1983,157,Sipco,2488.2,25.3
1983,158,Northrop Grumman,2472.9,5.4
1983,159,Hercules,2469.0,98.4
1983,160,Dana,2422.9,51.6
1983,161,AMAX,2415.5,-390.1
1983,162,Cooper Industries,2394.0,135.1
1983,163,Owens Corning,2373.5,29.7
1983,164,Kellogg,2367.1,227.8
1983,165,Revlon,2351.0,111.1
1983,166,Fruit of the Loom,2306.6,184.6
1983,167,Scott Paper,2293.4,74.5
1983,168,Whirlpool,2271.3,139.0
1983,169,Pennzoil,2268.5,188.7
1983,170,McGraw-Edison,2259.9,58.2
1983,171,FINA,2242.4,54.4
1983,172,Gillette,2239.0,135.1
1983,173,Wilson Foods,2232.6,16.7
1983,174,NL Industries,2213.5,188.8
1983,175,Ogden,2202.2,58.5
1983,176,Times Mirror,2200.4,139.9
1983,177,Grumman,2156.3,32.6
1983,178,American Standard,2124.5,35.6
1983,179,GenCorp,2061.7,19.4
1983,180,Superior Oil,2040.5,223.4
1983,181,Gould,2021.2,92.8
1983,182,Engelhard,2018.9,64.8
1983,183,Mapco,1992.9,73.8
1983,184,White Consolidated Industries,1989.6,31.8
1983,185,Walter Industries,1984.0,6.1
1983,186,Uniroyal,1967.2,25.6
1983,187,Manville,1913.4,-97.6
1983,188,Safety-Kleen,1855.1,28.7
1983,189,Fruehauf,1852.4,-30.4
1983,190,Sherwin-Williams,1851.8,42.9
1983,191,Pharmacia,1828.7,126.0
1983,192,Rohm & Haas,1828.0,85.6
1983,193,Olin,1823.1,53.3
1983,194,Schering-Plough,1817.9,183.5
1983,195,J.P. Stevens,1814.3,22.3
1983,196,Sterling Drug,1796.2,132.0
1983,197,Crown Central,1772.5,7.0
1983,198,Central Soya,1753.1,19.5
1983,199,Harris,1719.0,75.5
1983,200,Imcera Group,1711.3,137.4
1983,201,Emhart,1710.4,80.2
1983,202,ConAgra Foods,1705.2,32.9
1983,203,Marmon Group,1697.4,54.2
1983,204,Heublein,1697.1,102.8
1983,205,Coltec Industries,1691.9,-161.4
1983,206,Williams,1691.3,34.3
1983,207,Anderson Clayton,1680.7,55.4
1983,208,Koppers,1675.4,-31.1
1983,209,Baxter International,1671.4,186.9
1983,210,Squibb,1660.8,153.6
1983,211,Chesebrough-Pond's,1623.2,125.3
1983,212,General Signal,1622.1,107.8
1983,213,Stauffer Chemical,1618.2,123.5
1983,214,Natomas,1617.2,44.0
1983,215,Foster Wheeler,1614.9,57.2
1983,216,Ethyl,1614.6,94.2
1983,217,Allis-Chalmers,1610.0,-207.0
1983,218,Hughes Tool,1595.9,147.6
1983,219,Staley Continental,1588.1,62.6
1983,220,Cabot,1587.7,88.0
1983,221,Cummins,1587.5,7.7
1983,222,Corning,1578.7,74.5
1983,223,Air Products & Chem.,1568.9,170.4
1983,224,Hershey Foods,1565.7,94.2
1983,225,J.E. Seagram,1563.9,237.0
1983,226,National Can,1541.5,34.1
1983,227,Wheelabrator-Frye,1535.3,98.7
1983,228,Union Camp,1526.0,124.0
1983,229,Gannett,1519.5,180.5
1983,230,Gold Kist Holdings,1517.2,N.A.
1983,231,Hoechst Celanese,1506.3,3.1
1983,232,Quantum Chemical,1499.0,79.1
1983,233,Lear Siegler,1487.5,72.3
1983,234,Farmers Union Central Exch.,1470.6,N.A.
1983,235,Pitney Bowes,1455.3,83.1
1983,236,Westvaco,1449.7,63.1
1983,237,Tribune,1431.4,23.9
1983,238,Great Northern Nekoosa,1429.7,78.5
1983,239,Hormel Foods,1426.6,28.1
1983,240,Amstar,1421.9,40.1
1983,241,R.R. Donnelley & Sons,1404.2,91.2
1983,242,Hammermill Paper,1396.0,34.0
1983,243,Crown Holdings,1351.9,44.7
1983,244,Lever Brothers,1350.8,-1.9
1983,245,Asarco,1350.7,-74.1
1983,246,Knight-Ridder,1327.7,102.9
1983,247,USG,1324.8,43.9
1983,248,Blue Bell,1321.1,37.3
1983,249,Witco,1305.4,29.8
1983,250,Polaroid,1293.9,23.5
1983,251,Black & Decker,1292.7,-76.6
1983,252,Armstrong Holdings,1285.6,19.8
1983,253,MID-AMERICA DAIRYMEN,1270.7,N.A.
1983,254,Norton,1264.1,19.3
1983,255,Johnson Controls,1251.5,53.8
1983,256,AMP,1243.4,118.9
1983,257,Zenith Electronics,1239.2,-21.8
1983,258,Pacific Resources,1234.8,9.8
1983,259,Paccar,1229.9,37.3
1983,260,CBI Industries,1210.2,88.2
1983,261,Tektronix,1195.7,79.5
1983,262,McGraw-Hill,1193.6,110.0
1983,263,Chromalloy American,1177.3,-42.4
1983,264,Wang Laboratories,1159.3,107.1
1983,265,Louisiana Land & Exploration,1155.1,76.3
1983,266,Tyco Laboratories,1149.9,17.6
1983,267,Parker Hannifin,1148.1,57.7
1983,268,Intl. Multifoods,1147.7,33.2
1983,269,AMF,1147.4,12.3
1983,270,Cameron Iron Works,1147.3,152.6
1983,271,BOC,1134.8,43.0
1983,272,Mattel,1134.3,39.1
1983,273,Mobay,1131.5,-8.4
1983,274,Brunswick,1129.3,192.3
1983,275,Crane,1126.4,-3.3
1983,276,Richardson-Vicks,1115.6,66.9
1983,277,Becton Dickinson,1113.9,76.7
1983,278,WestPoint Stevens,1110.6,43.1
1983,279,National Semiconductor,1104.1,-10.7
1983,280,Aeroquip-Vickers,1098.6,16.0
1983,281,Fairchild Industries,1093.3,35.3
1983,282,Joy Technologies,1080.8,83.7
1983,283,Storage Technology,1079.2,64.7
1983,284,Smith International,1072.9,82.3
1983,285,Mitchell Energy & Devel.,1064.8,115.2
1983,286,GATX,1064.3,30.0
1983,287,Square D,1057.0,71.7
1983,288,G.D. Searle,1036.9,140.4
1983,289,Applera,1036.8,62.7
1983,290,Dover,1035.2,89.8
1983,291,Ex-Cell-O,1027.1,48.2
1983,292,Clark Equipment,1020.7,-154.5
1983,293,Timken,1014.4,-3.0
1983,294,Alumax,1004.0,38.7
1983,295,Thiokol,999.1,136.5
1983,296,Monfort of Colorado,995.9,18.9
1983,297,Harsco,978.6,36.1
1983,298,U.S. Industries,971.4,31.2
1983,299,Stanley Works,962.8,37.5
1983,300,Sundstrand,961.6,69.3
1983,301,Phelps Dodge,957.8,-74.3
1983,302,General Instrument,957.1,90.0
1983,303,Pennwalt Corp,952.4,21.7
1983,304,BASF,944.2,5.4
1983,305,Rexnord,936.6,7.2
1983,306,Hanson Industries NA,935.7,15.2
1983,307,New York Times,933.7,54.3
1983,308,National Gypsum,929.5,14.1
1983,309,Quaker State,928.9,38.6
1983,310,Willamette Industries,928.7,-9.1
1983,311,CF Industries,918.9,N.A.
1983,312,Molson Coors Brewing,915.3,40.1
1983,313,Thomas J. Lipton,912.9,56.6
1983,314,Anchor Hocking,903.6,12.3
1983,315,Intel,899.8,30.0
1983,316,Ball,889.1,34.5
1983,317,General Cinema,885.9,48.0
1983,318,National Service Industries,884.9,50.6
1983,319,VF,879.5,91.6
1983,320,Springs Industries,874.5,43.1
1983,321,Cyclops Industries,873.2,-11.9
1983,322,Louisiana-Pacific,872.2,-1.8
1983,323,G. Heileman Brewing,870.8,45.7
1983,324,Tyler,870.5,10.2
1983,325,Cluett Peabody,867.4,23.7
1983,326,Clorox,867.1,45.1
1983,327,Lone Star Industries,866.8,14.7
1983,328,Trane,865.7,23.3
1983,329,Hartmarx,863.2,31.9
1983,330,Masco,855.7,92.2
1983,331,Natl. Coop. Refinery Assn.,842.6,N.A.
1983,332,Cessna Aircraft,831.5,18.1
1983,333,Certainteed,827.1,-7.1
1983,334,Midland-Ross,820.4,1.2
1983,335,Potlatch,820.2,22.5
1983,336,Reichhold Chemicals,814.9,4.7
1983,337,Brockway,814.8,15.4
1983,338,NVF,810.6,-92.5
1983,339,Data General,805.9,24.7
1983,340,Lubrizol,801.3,47.6
1983,341,PerkinElmer,800.8,40.2
1983,342,Washington Post,800.8,52.4
1983,343,Geosource,799.7,48.6
1983,344,ACF Industries,785.2,33.1
1983,345,Champion Spark Plug,783.7,26.8
1983,346,Outboard Marine,778.0,34.0
1983,347,Fort James,772.7,22.4
1983,348,Big Three Industries,767.8,86.8
1983,349,Interlake,767.3,5.8
1983,350,Miles Laboratories,761.9,10.1
1983,351,Kane-Miller,761.2,3.9
1983,352,Cincinnati Milacron,759.7,12.2
1983,353,Household Manufacturing,759.5,13.4
1983,354,Wheeling Pittsburgh,755.1,-58.8
1983,355,E-SYSTEMS,754.4,35.8
1983,356,Freeport-McMoran,747.9,65.9
1983,357,Dean Foods,747.2,18.4
1983,358,Federal-Mogul,735.3,28.4
1983,359,Kaiser Steel,734.9,2.7
1983,360,Dow Jones,730.7,88.1
1983,361,Bell & Howell,723.1,-2.9
1983,362,Vulcan Materials,719.4,54.7
1983,363,McCormick,717.7,25.0
1983,364,Todd Shipyards,715.9,31.7
1983,365,Avery Dennison,712.2,26.8
1983,366,Newmont Mining,711.6,48.6
1983,367,Figgie International,708.3,26.1
1983,368,Dayco,704.5,1.6
1983,369,Gerber Products,702.7,41.0
1983,370,Trinity Industries,695.6,39.0
1983,371,A.O. Smith,694.2,-16.8
1983,372,National Starch & Chemical,692.0,37.0
1983,373,Scovill,691.4,19.9
1983,374,Varian Associates,691.2,26.5
1983,375,Bucyrus-Erie,687.3,25.7
1983,376,Bemis,681.4,10.2
1983,377,Tecumseh Products,679.9,41.0
1983,378,Insilco,677.9,14.8
1983,379,Ecolab,670.3,32.9
1983,380,Collins & Aikman,669.1,18.8
1983,381,Interstate Bakeries,668.3,2.7
1983,382,Genesco,664.8,1.1
1983,383,Sequa,664.3,1.9
1983,384,Capital Cities/ABC,663.6,96.3
1983,385,Magic Chef,663.4,9.1
1983,386,Dow Corning,662.8,52.8
1983,387,Hoover,662.5,4.0
1983,388,Maryland Cup,655.9,31.7
1983,389,Pabst Brewing,649.2,2.7
1983,390,Nalco Chemical,643.9,58.1
1983,391,Apogent Technologies,639.6,6.6
1983,392,Briggs & Stratton,635.7,39.4
1983,393,Robertson-Ceco,630.0,28.3
1983,394,GAF,623.2,59.2
1983,395,Bangor Punta,622.3,3.1
1983,396,Amsted Industries,618.4,17.8
1983,397,AM International,613.5,-83.0
1983,398,Cone Mills,608.2,12.8
1983,399,Metromedia International,607.5,19.6
1983,400,Kellwood,606.8,8.2
1983,401,American Greetings,606.0,32.8
1983,402,Foxboro,603.4,34.8
1983,403,Scott & Fetzer,600.0,27.1
1983,404,Nashua,597.7,-40.5
1983,405,Ferro,595.8,10.3
1983,406,M/A-Com,595.5,33.9
1983,407,Thorn Apple Valley,591.7,2.0
1983,408,Stokely-Van Camp,591.1,15.2
1983,409,Hoover Universal,586.4,16.1
1983,410,Hyster,583.6,34.1
1983,411,Apple Computer,583.1,61.3
1983,412,Southwest Forest Industries,582.7,-27.4
1983,413,Wm. Wrigley Jr.,581.5,35.8
1983,414,Fleetwood Enterprises,581.4,9.2
1983,415,Brown-Forman,578.1,86.8
1983,416,Dennison Manufacturing,577.3,20.6
1983,417,Armtek,575.9,17.0
1983,418,Harcourt Brace Jovanovich,575.3,3.3
1983,419,Moore McCormack Resources,568.2,6.6
1983,420,Rohr,565.9,18.5
1983,421,Idle Wild Foods,561.7,8.8
1983,422,Revere Copper & Brass,561.6,-157.1
1983,423,United Merchants & Mfrs.,561.4,95.5
1983,424,Mohasco,559.6,-7.6
1983,425,Tyson Foods,559.0,9.4
1983,426,Tyco International,552.2,23.2
1983,427,Deluxe,549.5,64.9
1983,428,Gates Learjet,548.5,14.6
1983,429,Westmoreland Coal,548.1,8.4
1983,430,Oak Industries,545.7,4.1
1983,431,Sonoco Products,542.5,28.6
1983,432,Holly,539.6,10.5
1983,433,Fort Howard,537.0,92.4
1983,434,M. Lowenstein,536.6,15.5
1983,435,Raychem,534.9,37.2
1983,436,Eagle-Picher Industries,531.5,11.4
1983,437,Consolidated Papers,530.3,40.0
1983,438,American Bakeries,526.8,-10.3
1983,439,Dexter,522.2,24.5
1983,440,Dan River,519.1,-8.7
1983,441,Dr Pepper/Seven-Up,516.1,12.5
1983,442,Arvin Industries,513.9,10.9
1983,443,Sun-Diamond Growers,511.4,N.A.
1983,444,Coleco Industries,510.4,44.9
1983,445,Federal Paper Board,510.0,16.1
1983,446,Bausch & Lomb,509.7,29.9
1983,447,Datapoint,508.5,2.4
1983,448,MEI,502.7,32.0
1983,449,Sheller-Globe,500.2,14.1
1983,450,Handy & Harman,499.1,8.4
1983,451,Kerr Glass Manufacturing,498.7,7.7
1983,452,Universal Foods,494.1,18.4
1983,453,Warnaco Group,493.6,24.1
1983,454,Georgia Kraft,493.6,35.3
1983,455,Fieldcrest Cannon,492.0,10.4
1983,456,Palm Beach,491.0,9.5
1983,457,Echlin,490.6,26.5
1983,458,Carpenter Technology,488.0,33.2
1983,459,Nucor,486.0,22.2
1983,460,Peabody International,483.8,5.1
1983,461,North American Coal,483.0,14.7
1983,462,A.H. Robins,482.3,48.7
1983,463,Wyman-Gordon,473.1,56.4
1983,464,Shaklee,471.9,24.0
1983,465,Royal Crown Companies,469.8,16.0
1983,466,Knudsen,468.1,5.2
1983,467,American Hoist & Derrick,464.2,-21.8
1983,468,H.K. Porter,463.8,-4.9
1983,469,AMDAHL,462.2,6.8
1983,470,Flowers Industries,461.1,16.3
1983,471,Gifford-Hill,454.7,0.6
1983,472,Ceco Industries,450.7,10.8
1983,473,Dorsey,450.0,-4.0
1983,474,Meredith,449.1,26.9
1983,475,Research-Cottrell,449.1,13.1
1983,476,Liquid Air,449.0,27.5
1983,477,Marion,448.0,-10.2
1983,478,Intl. Flavors & Frag.,447.9,63.2
1983,479,Joy Global,447.5,-76.5
1983,480,Illinois Tool Works,447.0,40.1
1983,481,Masonite,446.1,-6.1
1983,482,Maytag,440.8,37.1
1983,483,Savannah Foods & Industries,440.5,20.9
1983,484,Barnes Group,439.7,-2.7
1983,485,Wisconsin Dairies Cooperative,439.4,N.A.
1983,486,Worthington Industries,437.6,19.2
1983,487,Sanders Associates,436.2,26.4
1983,488,Oxford Industries,435.9,16.3
1983,489,DR Holdings Inc. of Delaware,435.8,44.9
1983,490,Rath Packing,434.7,21.7
1983,491,Phillips-Van Heusen,431.1,7.4
1983,492,Snap-On,430.5,37.3
1983,493,Cooper Tire & Rubber,430.4,19.0
1983,494,Roper,430.3,4.5
1983,495,Media General,429.4,32.5
1983,496,Diebold,427.6,41.5
1983,497,Butler Manufacturing,427.0,10.8
1983,498,Stone Container,426.6,14.2
1983,499,Easco,425.9,10.8
1983,500,Ametek,423.7,27.3
1984,1,Exxon Mobil,88561.1,4978.0
1984,2,General Motors,74581.6,3730.2
1984,3,Mobil,54607.0,1503.0
1984,4,Ford Motor,44454.6,1866.9
1984,5,Intl. Business Machines,40180.0,5485.0
1984,6,Texaco,40068.0,1233.0
1984,7,DuPont,35378.0,1127.0
1984,8,Amoco,27635.0,1868.0
1984,9,ChevronTexaco,27342.0,1590.0
1984,10,General Electric,26797.0,2024.0
1984,11,Gulf Oil,26581.0,978.0
1984,12,Atlantic Richfield,25147.0,1547.9
1984,13,Shell Oil,19678.0,1633.0
1984,14,Occidental Petroleum,19115.7,566.7
1984,15,Marathon Oil,16869.0,-1161.0
1984,16,ConocoPhillips,15249.0,721.0
1984,17,Sunoco,14730.0,453.0
1984,18,United Technologies,14669.3,509.2
1984,19,Tenneco Automotive,14353.0,716.0
1984,20,ITT Industries,14155.4,674.5
1984,21,Chrysler,13240.4,700.9
1984,22,Procter & Gamble,12452.0,866.0
1984,23,Nabisco Group Holdings,11957.0,881.0
1984,24,Getty Oil,11600.0,494.3
1984,25,BP America,11599.0,1512.0
1984,26,AT&T Technologies,11154.7,50.7
1984,27,Boeing,11129.0,355.0
1984,28,Dow Chemical,10951.0,334.0
1984,29,Honeywell Intl.,10351.0,98.0
1984,30,Eastman Kodak,10170.0,565.0
1984,31,Unocal,10065.6,625.9
1984,32,Goodyear Tire & Rubber,9735.8,305.5
1984,33,Kraft,9714.0,435.1
1984,34,CBS,9532.6,449.0
1984,35,Altria Group,9465.6,903.5
1984,36,Beatrice,9188.2,43.2
1984,37,Union Carbide,9001.1,79.2
1984,38,Xerox,8463.5,466.4
1984,39,Amerada Hess,8368.9,205.3
1984,40,Union Pacific,8352.6,296.9
1984,41,General Foods,8256.4,288.5
1984,42,McDonnell Douglas,8111.0,274.9
1984,43,Rockwell Automation,8097.9,389.1
1984,44,PepsiCo,7895.9,284.1
1984,45,Ashland,7852.3,102.8
1984,46,General Dynamics,7146.3,286.6
1984,47,3M,7039.0,667.0
1984,48,Coca-Cola,6991.0,558.8
1984,49,Sara Lee,6572.3,171.3
1984,50,Lockheed Martin,6490.3,262.8
1984,51,Georgia-Pacific,6469.0,105.0
1984,52,Monsanto,6299.0,402.0
1984,53,Sealed Air,6219.5,159.7
1984,54,Signal Companies,6151.0,103.0
1984,55,Anheuser-Busch,6034.2,348.0
1984,56,Nabisco Brands,5985.2,322.6
1984,57,Johnson & Johnson,5972.9,489.0
1984,58,Coastal,5963.1,93.7
1984,59,Raytheon,5937.3,300.1
1984,60,Honeywell,5753.1,231.2
1984,61,Charter,5565.6,53.9
1984,62,General Mills,5550.8,245.1
1984,63,TRW,5493.0,205.2
1984,64,Caterpillar,5424.0,-345.0
1984,65,Alcoa,5263.4,174.2
1984,66,Sperry,5076.0,118.1
1984,67,Gulf & Western Industries,5072.5,-212.1
1984,68,Continental Group,4942.0,199.0
1984,69,Bethlehem Steel,4898.2,-163.5
1984,70,Weyerhaeuser,4882.6,204.8
1984,71,Ralston Purina,4872.4,256.0
1984,72,Colgate-Palmolive,4864.8,197.8
1984,73,Wyeth,4856.5,627.2
1984,74,Litton Industries,4719.2,231.6
1984,75,Hewlett-Packard,4710.0,432.0
1984,76,Control Data,4582.8,161.7
1984,77,Texas Instruments,4579.8,-145.4
1984,78,LTV,4577.8,-180.7
1984,79,Fortune Brands,4436.5,390.3
1984,80,International Paper,4357.1,254.9
1984,81,Motorola,4328.0,244.0
1984,82,Unisys,4296.5,196.9
1984,83,Archer Daniels Midland,4292.0,110.2
1984,84,Digital Equipment,4271.9,283.6
1984,85,Borden Chemical,4264.8,189.1
1984,86,Champion International,4264.0,82.2
1984,87,ARMCO,4164.6,-672.5
1984,88,Esmark,4037.4,117.3
1984,89,Maxus Energy,4026.1,-56.2
1984,90,Bestfoods,4010.9,136.2
1984,91,Time Warner,3990.4,168.9
1984,92,Deere,3967.9,23.3
1984,93,Bristol-Myers Squibb,3917.0,408.0
1984,94,Martin Marietta,3899.3,141.3
1984,95,Firestone Tire & Rubber,3866.0,111.0
1984,96,Whitman,3864.1,92.7
1984,97,North American Philips,3799.8,95.7
1984,98,Agway,3768.2,N.A.
1984,99,Pfizer,3750.0,447.1
1984,100,H.J. Heinz,3738.4,214.2
1984,101,NCR,3731.0,287.7
1984,102,Pillsbury,3685.9,138.9
1984,103,PPG Industries,3681.6,232.5
1984,104,Navistar International,3601.3,-485.3
1984,105,American Motors,3565.9,-146.7
1984,106,BorgWarner,3542.1,182.6
1984,107,American Cyanamid,3535.5,166.4
1984,108,Kerr-McGee,3507.7,118.4
1984,109,Chiquita Brands Intl.,3501.7,-149.6
1984,110,FMC,3498.2,168.8
1984,111,Emerson Electric,3475.7,302.9
1984,112,Dresser Industries,3473.4,5.1
1984,113,OfficeMax,3450.9,60.4
1984,114,Warner Communications,3425.3,-417.8
1984,115,Owens-Illinois,3422.1,69.1
1984,116,Carnation,3365.3,194.8
1984,117,American Can,3346.4,100.1
1984,118,Reynolds Metals,3340.8,-99.1
1984,119,Campbell Soup,3292.4,165.0
1984,120,Kimberly-Clark,3274.3,188.8
1984,121,Land O'Lakes,3264.8,N.A.
1984,122,Celanese,3261.0,112.0
1984,123,Northrop Grumman,3260.6,100.7
1984,124,Merck,3246.1,450.9
1984,125,Goodrich,3191.7,18.4
1984,126,US Pharmaceuticals,3152.4,489.5
1984,127,Ryerson Tull,3149.2,-116.9
1984,128,Warner-Lambert,3108.3,200.5
1984,129,Combustion Engineering,3091.9,-20.4
1984,130,Eli Lilly,3033.7,457.4
1984,131,Avon Products,3000.1,164.4
1984,132,National Intergroup,2992.7,-154.3
1984,133,Burlington Industries Equity,2990.4,88.5
1984,134,Textron,2979.8,88.7
1984,135,Teledyne,2979.0,304.6
1984,136,Norton Simon,2943.8,9.7
1984,137,Abbott Laboratories,2927.9,347.6
1984,138,Eaton,2918.1,93.3
1984,139,Dana,2865.0,112.8
1984,140,Kaisertech,2857.6,-74.9
1984,141,St. Regis,2774.6,55.2
1984,142,Owens Corning,2753.2,87.9
1984,143,Levi Strauss,2731.3,194.5
1984,144,Crown Zellerbach,2722.4,87.8
1984,145,Republic Steel,2701.1,-326.5
1984,146,Quaker Oats,2690.0,56.8
1984,147,Whirlpool,2667.7,167.0
1984,148,Hercules,2629.0,174.2
1984,149,Mead,2613.4,42.6
1984,150,Furniture Brands Intl.,2566.6,85.8
1984,151,Penn Central,2538.9,19.7
1984,152,Sipco,2534.6,22.0
1984,153,Tosco,2494.2,-378.1
1984,154,Times Mirror,2478.5,199.6
1984,155,Singer,2478.4,31.6
1984,156,Scott Paper,2465.1,123.7
1984,157,Murphy Oil,2388.5,131.9
1984,158,Kellogg,2381.1,242.7
1984,159,Revlon,2378.9,111.2
1984,160,Sunbeam/Oster,2347.9,28.3
1984,161,Kidde,2330.1,-123.8
1984,162,ConAgra Foods,2320.0,47.8
1984,163,Pennzoil,2316.8,164.2
